Type,Severity,StartTime(UTC),EndTime(UTC),TimeZone,LocationLat,LocationLng,AirportCode,County
Fog,Moderate,2019-11-16 21:56,2019-11-16 22:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-11-26 22:56,2019-11-27 0:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-11-27 1:56,2019-11-27 2:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-11-27 2:56,2019-11-27 3:20,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Heavy,2019-11-27 3:20,2019-11-27 3:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Precipitation,UNK,2019-11-27 3:56,2019-11-27 4:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-11-27 6:56,2019-11-27 7:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-11-27 9:20,2019-11-27 9:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-11-27 10:56,2019-11-27 11:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-11-27 12:56,2019-11-27 13:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-11-27 15:56,2019-11-27 16:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-11-27 18:56,2019-11-27 19:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-11-29 20:56,2019-11-29 21:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-11-29 23:56,2019-11-30 0:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-11-30 18:56,2019-11-30 21:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-01 3:56,2019-12-01 4:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-01 17:56,2019-12-01 18:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-01 20:56,2019-12-01 21:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-01 23:39,2019-12-01 23:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-12-01 23:56,2019-12-02 0:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-02 4:56,2019-12-02 5:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-02 6:56,2019-12-02 10:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-02 11:30,2019-12-02 11:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-02 12:56,2019-12-02 13:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-02 18:25,2019-12-02 19:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-03 5:56,2019-12-03 6:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-03 22:56,2019-12-03 23:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-04 8:56,2019-12-04 10:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-12-04 10:56,2019-12-04 11:07,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-04 11:07,2019-12-04 12:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-12-04 17:56,2019-12-04 18:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-07 1:56,2019-12-07 2:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-07 3:56,2019-12-07 5:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-12-07 5:56,2019-12-07 6:20,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-07 6:20,2019-12-07 6:52,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-12-07 6:52,2019-12-07 7:13,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-07 7:13,2019-12-07 9:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-12-07 10:56,2019-12-07 11:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-07 19:56,2019-12-07 20:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-07 21:56,2019-12-07 22:28,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-12-07 22:28,2019-12-07 23:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-08 0:37,2019-12-08 1:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-08 4:56,2019-12-08 6:23,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-08 6:56,2019-12-08 8:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-08 9:28,2019-12-08 9:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-08 10:10,2019-12-08 11:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2019-12-09 10:52,2019-12-09 16:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-11 2:56,2019-12-11 5:46,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2019-12-11 9:52,2019-12-11 9:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2019-12-11 11:56,2019-12-11 12:18,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-11 12:18,2019-12-11 12:29,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-11 12:56,2019-12-11 13:12,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2019-12-11 13:25,2019-12-11 13:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-11 14:56,2019-12-11 15:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-12 3:29,2019-12-12 3:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2019-12-13 8:56,2019-12-13 13:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-12-13 17:56,2019-12-13 18:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-14 3:56,2019-12-14 4:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-15 5:56,2019-12-15 6:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-18 6:56,2019-12-18 7:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-18 8:56,2019-12-18 12:05,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-12-18 12:05,2019-12-18 12:15,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-18 12:15,2019-12-18 15:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-18 19:56,2019-12-18 23:37,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2019-12-20 14:31,2019-12-20 19:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2019-12-21 13:56,2019-12-21 14:02,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-12-22 12:56,2019-12-22 13:07,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-22 13:07,2019-12-22 14:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-12-22 14:56,2019-12-22 15:16,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-22 15:16,2019-12-22 15:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-22 17:56,2019-12-22 18:12,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-12-22 18:12,2019-12-22 19:28,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-22 19:28,2019-12-22 20:08,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-25 2:56,2019-12-25 3:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-25 9:56,2019-12-25 12:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-29 21:56,2019-12-29 22:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-12-29 22:56,2019-12-29 23:29,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-30 1:56,2019-12-30 2:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-30 3:56,2019-12-30 5:40,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-12-30 5:40,2019-12-30 6:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-12-30 6:56,2019-12-30 7:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-01-02 16:56,2020-01-02 17:12,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-01-02 17:12,2020-01-02 17:36,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-01-08 4:56,2020-01-08 5:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-01-09 12:56,2020-01-09 14:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-01-11 10:47,2020-01-11 10:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-01-11 10:56,2020-01-11 11:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-01-11 12:32,2020-01-11 12:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-01-13 7:48,2020-01-13 8:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-01-14 6:56,2020-01-14 7:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-01-14 7:56,2020-01-14 8:08,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-01-14 8:56,2020-01-14 9:23,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-01-14 9:56,2020-01-14 10:48,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-01-16 9:56,2020-01-16 10:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-01-16 14:56,2020-01-16 17:19,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2020-01-16 17:19,2020-01-16 18:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Heavy,2020-01-16 18:56,2020-01-16 19:30,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-01-16 19:30,2020-01-16 19:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-01-16 20:26,2020-01-16 21:31,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-01-16 21:53,2020-01-16 22:29,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-01-17 1:49,2020-01-17 2:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-01-17 3:56,2020-01-17 4:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-01-21 23:56,2020-01-22 1:29,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-01-22 1:50,2020-01-22 2:12,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-01-22 2:35,2020-01-22 2:48,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-01-22 15:00,2020-01-22 17:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-01-24 16:58,2020-01-24 17:29,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-01-25 10:24,2020-01-25 10:45,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-01-25 10:48,2020-01-25 13:21,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-01-25 16:45,2020-01-25 19:02,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-01-25 20:31,2020-01-25 21:44,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-01-26 10:56,2020-01-26 11:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2020-01-26 11:56,2020-01-26 12:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-01-26 13:48,2020-01-26 13:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-01-27 16:56,2020-01-27 17:10,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-01-28 13:56,2020-01-28 14:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-01-28 18:56,2020-01-28 19:38,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-01-30 20:03,2020-01-30 20:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-01-31 16:41,2020-01-31 17:10,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-01-31 17:47,2020-01-31 20:37,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-02-01 17:12,2020-02-01 20:32,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-02-02 1:54,2020-02-02 2:27,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-02-07 13:08,2020-02-07 17:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-02-15 10:56,2020-02-15 11:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Storm,Severe,2020-02-29 22:56,2020-02-29 23:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Storm,Severe,2020-03-01 1:56,2020-03-01 2:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-07 4:21,2020-03-07 5:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-07 8:07,2020-03-07 8:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-07 9:56,2020-03-07 10:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-07 18:56,2020-03-07 19:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-14 16:56,2020-03-14 17:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2020-03-14 17:56,2020-03-14 18:06,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-14 18:06,2020-03-14 18:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-14 19:56,2020-03-14 22:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-15 2:56,2020-03-15 3:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-15 6:56,2020-03-15 7:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-15 13:56,2020-03-15 14:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-15 17:56,2020-03-15 18:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-16 1:56,2020-03-16 2:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-16 6:56,2020-03-16 14:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-17 11:56,2020-03-17 12:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-18 14:56,2020-03-18 15:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-23 0:56,2020-03-23 1:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-24 17:56,2020-03-24 18:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-24 19:56,2020-03-24 21:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-25 11:56,2020-03-25 12:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-25 14:56,2020-03-25 15:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-25 16:56,2020-03-25 17:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-28 13:56,2020-03-28 16:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-29 4:56,2020-03-29 5:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-29 13:56,2020-03-29 15:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-03-29 19:56,2020-03-29 23:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-04-04 22:56,2020-04-04 23:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-04-05 0:24,2020-04-05 4:24,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-04-05 7:56,2020-04-05 8:33,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-04-05 15:34,2020-04-05 17:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2020-04-05 17:56,2020-04-05 19:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-04-05 19:56,2020-04-05 20:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-04-06 18:56,2020-04-06 19:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-04-06 20:54,2020-04-06 22:20,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2020-04-06 22:20,2020-04-06 22:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Heavy,2020-04-06 22:56,2020-04-06 23:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2020-04-06 23:56,2020-04-07 0:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-04-07 0:56,2020-04-07 1:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-04-09 15:56,2020-04-09 16:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-04-16 15:56,2020-04-16 16:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-04-16 21:16,2020-04-16 21:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-05-07 21:56,2020-05-07 22:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-05-11 20:56,2020-05-11 21:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-05-11 23:56,2020-05-12 0:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-05-12 11:33,2020-05-12 13:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-05-17 10:12,2020-05-17 10:20,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-05-17 10:56,2020-05-17 11:16,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-05-17 11:31,2020-05-17 14:37,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-05-17 14:56,2020-05-17 16:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-05-18 2:38,2020-05-18 2:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-05-18 7:56,2020-05-18 10:20,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-05-18 14:56,2020-05-18 15:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-05-30 14:56,2020-05-30 16:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-06-14 13:40,2020-06-14 13:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Storm,Severe,2020-07-06 21:56,2020-07-06 22:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-08-16 14:56,2020-08-16 15:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-08-16 16:56,2020-08-16 17:03,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-08-16 17:56,2020-08-16 18:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-08-19 6:56,2020-08-19 7:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-08-19 8:52,2020-08-19 10:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-08-19 11:56,2020-08-19 14:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-08-19 16:56,2020-08-19 19:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Storm,Severe,2020-08-22 1:56,2020-08-22 2:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-08-23 16:56,2020-08-23 19:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-08-24 15:56,2020-08-24 21:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-08-25 15:56,2020-08-25 16:54,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-08-25 16:54,2020-08-25 19:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-08-25 19:56,2020-08-25 21:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-08-29 9:27,2020-08-29 11:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-08-29 12:56,2020-08-29 13:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-08-31 10:08,2020-08-31 10:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-08-31 12:56,2020-08-31 15:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-08-31 16:56,2020-08-31 18:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-09-08 18:56,2020-09-08 19:00,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-09-08 21:03,2020-09-08 21:05,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-09-10 5:56,2020-09-10 6:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-09-10 7:56,2020-09-10 8:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-09-10 9:56,2020-09-10 10:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-09-10 11:56,2020-09-10 13:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-09-11 6:56,2020-09-11 7:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-09-11 10:56,2020-09-11 16:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-09-12 5:56,2020-09-12 7:03,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-09-12 7:03,2020-09-12 13:41,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-09-12 13:56,2020-09-12 17:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-09-13 6:29,2020-09-13 13:13,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-09-13 13:13,2020-09-13 16:22,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-09-13 16:22,2020-09-13 17:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-09-15 14:56,2020-09-15 15:43,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-09-15 16:56,2020-09-15 17:51,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-09-16 11:08,2020-09-16 11:29,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-09-16 11:40,2020-09-16 12:20,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-09-16 13:56,2020-09-16 14:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Cold,Severe,2020-09-16 17:56,2020-09-16 18:03,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-09-17 11:40,2020-09-17 12:22,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-09-17 13:03,2020-09-17 16:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-09-17 17:22,2020-09-17 18:43,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-09-17 19:56,2020-09-17 20:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-09-24 11:56,2020-09-24 12:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-09-30 15:56,2020-09-30 18:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-09-30 18:56,2020-09-30 20:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-10-05 12:37,2020-10-05 14:53,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-10-05 14:56,2020-10-05 19:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-10-05 19:56,2020-10-05 20:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2020-10-07 19:56,2020-10-07 20:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-11-05 17:19,2020-11-05 20:16,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-11-14 1:56,2020-11-14 2:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-11-17 19:25,2020-11-17 23:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2020-11-18 10:56,2020-11-18 13:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-11-23 9:14,2020-11-23 10:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2020-12-01 11:48,2020-12-01 15:43,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Cold,Severe,2020-12-01 15:43,2020-12-01 15:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
