from,to,cost
1220002200,1220022500,623.173995
1220002200,1220021800,623.173995
1220002200,1220024900,623.173995
1220002200,1220002200,0.0
1220002200,1220022800,545.5227606000001
1220002200,1220021200,545.5227606000001
1220002200,1220001900,545.5227606000001
1220002200,1220002300,545.5227606000001
1220002200,1220002800,10.0
1220002200,1220027100,512.694789
1220002200,1220026400,512.694789
1220002200,1220002700,512.694789
1220002200,1220003200,512.694789
1220001900,1220022800,10.0
1220001900,1220023500,949.6178676000001
1220001900,1220022700,949.6178676000001
1220001900,1220024500,949.6178676000001
1220001900,1220021200,10.0
1220001900,1220021300,626.5801699
1220001900,1220018400,626.5801699
1220001900,1220018200,626.5801699
1220001900,1220021900,626.5801699
1220001900,1220001900,0.0
1220001900,1220016800,261.785961
1220001900,1220001500,261.785961
1220001900,1220002000,261.785961
1220001900,1220002300,10.0
1220001900,1220025700,545.5227606000001
1220001900,1220024200,545.5227606000001
1220001900,1220002200,545.5227606000001
1220001900,1220002800,545.5227606000001
1220001500,1220016800,10.0
1220001500,1220015000,644.8166817000001
1220001500,1220018300,644.8166817000001
1220001500,1220015200,644.8166817000001
1220001500,1220001500,0.0
1220001500,1220015600,341.65970550000003
1220001500,1220017300,341.65970550000003
1220001500,1220001100,341.65970550000003
1220001500,1220001600,341.65970550000003
1220001500,1220002000,10.0
1220001500,1220022800,261.785961
1220001500,1220021200,261.785961
1220001500,1220001900,261.785961
1220001500,1220002300,261.785961
1220001100,1220015600,10.0
1220001100,1220013600,383.21178660000004
1220001100,1220015700,383.21178660000004
1220001100,1220017300,10.0
1220001100,1220017200,334.31306989999996
1220001100,1220018700,334.31306989999996
1220001100,1220001100,0.0
1220001100,1220000900,327.42749360000005
1220001100,1220001200,327.42749360000005
1220001100,1220001600,10.0
1220001100,1220016800,341.65970550000003
1220001100,1220001500,341.65970550000003
1220001100,1220002000,341.65970550000003
1220000900,1220000900,0.0
1220000900,1220008000,311.9392372
1220000900,1220012900,311.9392372
1220000900,1220000700,311.9392372
1220000900,1220001000,311.9392372
1220000900,1220001200,10.0
1220000900,1220015600,327.42749360000005
1220000900,1220017300,327.42749360000005
1220000900,1220001100,327.42749360000005
1220000900,1220001600,327.42749360000005
1220001000,1220008000,10.0
1220001000,1220010100,809.1168974999999
1220001000,1220008100,809.1168974999999
1220001000,1220010900,809.1168974999999
1220001000,1220012900,10.0
1220001000,1220014500,630.9460247000001
1220001000,1220012800,630.9460247000001
1220001000,1220010800,630.9460247000001
1220001000,1220014900,630.9460247000001
1220001000,1220000700,10.0
1220001000,1220009500,605.7580968999999
1220001000,1220000800,605.7580968999999
1220001000,1220000500,605.7580968999999
1220001000,1220001000,0.0
1220001000,1220000900,311.9392372
1220001000,1220001200,311.9392372
1220001200,1220000900,10.0
1220001200,1220008000,311.9392372
1220001200,1220012900,311.9392372
1220001200,1220000700,311.9392372
1220001200,1220001000,311.9392372
1220001200,1220001200,0.0
1220001200,1220015600,327.42749360000005
1220001200,1220017300,327.42749360000005
1220001200,1220001100,327.42749360000005
1220001200,1220001600,327.42749360000005
1220001600,1220015600,10.0
1220001600,1220013600,383.21178660000004
1220001600,1220015700,383.21178660000004
1220001600,1220017300,10.0
1220001600,1220017200,334.31306989999996
1220001600,1220018700,334.31306989999996
1220001600,1220001100,10.0
1220001600,1220000900,327.42749360000005
1220001600,1220001200,327.42749360000005
1220001600,1220001600,0.0
1220001600,1220016800,341.65970550000003
1220001600,1220001500,341.65970550000003
1220001600,1220002000,341.65970550000003
1220002000,1220016800,10.0
1220002000,1220015000,644.8166817000001
1220002000,1220018300,644.8166817000001
1220002000,1220015200,644.8166817000001
1220002000,1220001500,10.0
1220002000,1220015600,341.65970550000003
1220002000,1220017300,341.65970550000003
1220002000,1220001100,341.65970550000003
1220002000,1220001600,341.65970550000003
1220002000,1220002000,0.0
1220002000,1220022800,261.785961
1220002000,1220021200,261.785961
1220002000,1220001900,261.785961
1220002000,1220002300,261.785961
1220002300,1220022800,10.0
1220002300,1220023500,949.6178676000001
1220002300,1220022700,949.6178676000001
1220002300,1220024500,949.6178676000001
1220002300,1220021200,10.0
1220002300,1220021300,626.5801699
1220002300,1220018400,626.5801699
1220002300,1220018200,626.5801699
1220002300,1220021900,626.5801699
1220002300,1220001900,10.0
1220002300,1220016800,261.785961
1220002300,1220001500,261.785961
1220002300,1220002000,261.785961
1220002300,1220002300,0.0
1220002300,1220025700,545.5227606000001
1220002300,1220024200,545.5227606000001
1220002300,1220002200,545.5227606000001
1220002300,1220002800,545.5227606000001
1220002800,1220025700,10.0
1220002800,1220024200,10.0
1220002800,1220024300,623.173995
1220002800,1220022500,623.173995
1220002800,1220021800,623.173995
1220002800,1220024900,623.173995
1220002800,1220002200,10.0
1220002800,1220022800,545.5227606000001
1220002800,1220021200,545.5227606000001
1220002800,1220001900,545.5227606000001
1220002800,1220002300,545.5227606000001
1220002800,1220002800,0.0
1220002800,1220027100,512.694789
1220002800,1220026400,512.694789
1220002800,1220002700,512.694789
1220002800,1220003200,512.694789
1220003200,1220027100,10.0
1220003200,1220027000,288.3034548
1220003200,1220028500,288.3034548
1220003200,1220028700,288.3034548
1220003200,1220026400,10.0
1220003200,1220024800,624.4151622
1220003200,1220026700,624.4151622
1220003200,1220026500,624.4151622
1220003200,1220025400,624.4151622
1220003200,1220002700,10.0
1220003200,1220025700,512.694789
1220003200,1220024200,512.694789
1220003200,1220002200,512.694789
1220003200,1220002800,512.694789
1220003200,1220003200,0.0
1220003200,1220003100,446.5781323
1220003200,1220003400,446.5781323
1220003200,1220028000,446.5781323
1220003200,1220028900,446.5781323
1220003400,1220003100,10.0
1220003400,1220027100,446.5781323
1220003400,1220026400,446.5781323
1220003400,1220002700,446.5781323
1220003400,1220003200,446.5781323
1220003400,1220003400,0.0
1220003400,1220030800,658.3866501
1220003400,1220031500,658.3866501
1220003400,1220003300,658.3866501
1220003400,1220004100,658.3866501
1220003400,1220028000,10.0
1220003400,1220026600,620.7972437000001
1220003400,1220029300,620.7972437000001
1220003400,1220026800,620.7972437000001
1220003400,1220028100,620.7972437000001
1220003400,1220028900,10.0
1220003400,1220028800,316.23496889999996
1220003400,1220029500,316.23496889999996
1220003400,1220028400,316.23496889999996
1220004100,1220030800,10.0
1220004100,1220030000,624.0982654000001
1220004100,1220030900,624.0982654000001
1220004100,1220029200,624.0982654000001
1220004100,1220031900,624.0982654000001
1220004100,1220031500,10.0
1220004100,1220031400,575.9144392000001
1220004100,1220031700,575.9144392000001
1220004100,1220032500,575.9144392000001
1220004100,1220003300,10.0
1220004100,1220003100,658.3866501
1220004100,1220003400,658.3866501
1220004100,1220028000,658.3866501
1220004100,1220028900,658.3866501
1220004100,1220004100,0.0
1220004100,1220004000,699.0717566000001
1220004100,1220004300,699.0717566000001
1220004100,1220033200,699.0717566000001
1220004100,1220033900,699.0717566000001
1220004300,1220004000,10.0
1220004300,1220030800,699.0717566000001
1220004300,1220031500,699.0717566000001
1220004300,1220003300,699.0717566000001
1220004300,1220004100,699.0717566000001
1220004300,1220004300,0.0
1220004300,1220034800,604.9940051
1220004300,1220004200,604.9940051
1220004300,1220004900,604.9940051
1220004300,1220033200,10.0
1220004300,1220031800,617.443285
1220004300,1220034100,617.443285
1220004300,1220032800,617.443285
1220004300,1220033300,617.443285
1220004300,1220033900,10.0
1220004300,1220033800,291.0334339
1220004900,1220034800,10.0
1220004900,1220034600,640.7885452
1220004900,1220034900,640.7885452
1220004900,1220034000,640.7885452
1220004900,1220035900,640.7885452
1220004900,1220004200,10.0
1220004900,1220004000,604.9940051
1220004900,1220004300,604.9940051
1220004900,1220033200,604.9940051
1220004900,1220033900,604.9940051
1220004900,1220004900,0.0
1220004900,1220004800,170.311628
1220004900,1220005300,170.311628
1220005300,1220004800,10.0
1220005300,1220034800,170.311628
1220005300,1220004200,170.311628
1220005300,1220004900,170.311628
1220005300,1220005300,0.0
1220005300,1220036800,1970.441339
1220005300,1220037300,1970.441339
1220004500,1220004800,1224.4706130000002
1220004500,1220005300,1224.4706130000002
1220005500,1220004800,10.0
1220005500,1220034800,170.311628
1220005500,1220004200,170.311628
1220005500,1220004900,170.311628
1220005500,1220005300,10.0
1220005500,1220036800,1970.441339
1220005500,1220037300,1970.441339
1220005600,1220036800,10.0
1220005600,1220036000,414.6726476
1220005600,1220036200,414.6726476
1220005600,1220035200,414.6726476
1220005600,1220036900,414.6726476
1220005600,1220037300,10.0
1220005600,1220036600,906.7686222000001
1220005600,1220037100,906.7686222000001
1220005600,1220004800,1970.441339
1220005600,1220005300,1970.441339
1210006400,1220036600,10.0
1210006400,1220034400,628.259062
1210006400,1220036700,628.259062
1210006400,1220035000,628.259062
1210006400,1220036100,628.259062
1210006400,1220037100,10.0
1210006400,1210030700,1125.2341279999998
1210006400,1210006200,1125.2341279999998
1210006400,1220036800,906.7686222000001
1210006400,1220037300,906.7686222000001
1210005300,1210030700,10.0
1210005300,1210006200,10.0
1210005300,1210030000,350.2578039
1210005300,1210028900,2162.883677
1210005300,1210026600,2162.883677
1210005300,1220036600,1125.2341279999998
1210005300,1220037100,1125.2341279999998
1210004900,1210028900,10.0
1210004900,1210026600,10.0
1210004900,1210026700,604.7134066000001
1210004900,1210025000,604.7134066000001
1210004900,1210024200,604.7134066000001
1210004900,1210026100,604.7134066000001
1210004900,1210030700,2162.883677
1210004900,1210006200,2162.883677
1210004500,1210027900,438.80596579999997
1210004500,1210024000,438.80596579999997
1210004500,1210028900,1293.839105
1210004500,1210026600,1293.839105
1210004400,1210027900,10.0
1210004400,1210024000,10.0
1190000200,1210027900,452.82162239999997
1190000200,1210024000,452.82162239999997
1210004300,1210027900,452.82162239999997
1210004300,1210024000,452.82162239999997
1210004600,1210027900,10.0
1210004600,1210024000,10.0
1210005000,1210027900,438.80596579999997
1210005000,1210024000,438.80596579999997
1210005000,1210028900,1293.839105
1210005000,1210026600,1293.839105
1210005400,1210028900,10.0
1210005400,1210026600,10.0
1210005400,1210026700,604.7134066000001
1210005400,1210025000,604.7134066000001
1210005400,1210024200,604.7134066000001
1210005400,1210026100,604.7134066000001
1210005400,1210030700,2162.883677
1210005400,1210006200,2162.883677
1210006500,1210030700,10.0
1210006500,1210006200,10.0
1210006500,1210030000,350.2578039
1210006500,1210028900,2162.883677
1210006500,1210026600,2162.883677
1210006500,1220036600,1125.2341279999998
1210006500,1220037100,1125.2341279999998
1220005700,1220036600,10.0
1220005700,1220034400,628.259062
1220005700,1220036700,628.259062
1220005700,1220035000,628.259062
1220005700,1220036100,628.259062
1220005700,1220037100,10.0
1220005700,1210030700,1125.2341279999998
1220005700,1210006200,1125.2341279999998
1220005700,1220036800,906.7686222000001
1220005700,1220037300,906.7686222000001
1220005400,1220036800,10.0
1220005400,1220036000,414.6726476
1220005400,1220036200,414.6726476
1220005400,1220035200,414.6726476
1220005400,1220036900,414.6726476
1220005400,1220037300,10.0
1220005400,1220036600,906.7686222000001
1220005400,1220037100,906.7686222000001
1220005400,1220004800,1970.441339
1220005400,1220005300,1970.441339
1220004400,1220004800,10.0
1220004400,1220034800,170.311628
1220004400,1220004200,170.311628
1220004400,1220004900,170.311628
1220004400,1220005300,10.0
1220004400,1220036800,1970.441339
1220004400,1220037300,1970.441339
1230004500,1220004800,1224.4706130000002
1230004500,1220005300,1224.4706130000002
1230024600,1220028800,380.7755393
1230024600,1220029500,380.7755393
1230024600,1220028400,380.7755393
1210000400,1210000400,0.0
1210000400,1210008900,449.32827199999997
1210008900,1210008900,0.0
1210008900,1210013500,2348.161817
1210008900,1210012400,2348.161817
1210008900,1210014100,2348.161817
1210008900,1210008800,2348.161817
1210008800,1210013500,10.0
1210008800,1210014300,468.89887710000005
1210008800,1210013400,468.89887710000005
1210008800,1210015100,468.89887710000005
1210008800,1210012400,10.0
1210008800,1210012500,637.0970120000001
1210008800,1210011000,637.0970120000001
1210008800,1210012900,637.0970120000001
1210008800,1210014100,10.0
1210008800,1210016100,416.4795254
1210008800,1210014000,416.4795254
1210008800,1210014800,416.4795254
1210008800,1210015900,416.4795254
1210008800,1210008800,0.0
1210008800,1210000300,2349.3228480000002
1210000300,1210000300,0.0
1210000300,1210000400,446.51915999999994
1220017800,1220018600,10.0
1220017800,1220017200,317.0075188
1220017800,1220018700,317.0075188
1220017800,1220020400,10.0
1220017800,1220020500,657.6213305
1220017800,1220017400,657.6213305
1220017800,1220017800,0.0
1220017800,1220014800,318.18512020000003
1220017800,1220017900,318.18512020000003
1220014800,1220014800,0.0
1220014800,1220014500,271.9867278
1220014800,1220012800,271.9867278
1220014800,1220010800,271.9867278
1220014800,1220014900,271.9867278
1220014800,1220017900,10.0
1220014800,1220018600,318.18512020000003
1220014800,1220020400,318.18512020000003
1220014800,1220017800,318.18512020000003
1220010800,1220014500,10.0
1220010800,1220017100,610.9402708
1220010800,1220014400,610.9402708
1220010800,1220017500,610.9402708
1220010800,1220012800,10.0
1220010800,1220008000,630.9460247000001
1220010800,1220012900,630.9460247000001
1220010800,1220000700,630.9460247000001
1220010800,1220001000,630.9460247000001
1220010800,1220010800,0.0
1220010800,1220010100,637.6254421
1220010800,1220008100,637.6254421
1220010800,1220010900,637.6254421
1220010800,1220014900,10.0
1220010800,1220014800,271.9867278
1220010800,1220017900,271.9867278
1220010900,1220010100,10.0
1220010900,1220013300,1638.349003
1220010900,1220010000,1638.349003
1220010900,1220013900,1638.349003
1220010900,1220006600,1638.349003
1220010900,1220008100,10.0
1220010900,1220008000,809.1168974999999
1220010900,1220012900,809.1168974999999
1220010900,1220000700,809.1168974999999
1220010900,1220001000,809.1168974999999
1220010900,1220010900,0.0
1220010900,1220014500,637.6254421
1220010900,1220012800,637.6254421
1220010900,1220010800,637.6254421
1220010900,1220014900,637.6254421
1220014900,1220014500,10.0
1220014900,1220017100,610.9402708
1220014900,1220014400,610.9402708
1220014900,1220017500,610.9402708
1220014900,1220012800,10.0
1220014900,1220008000,630.9460247000001
1220014900,1220012900,630.9460247000001
1220014900,1220000700,630.9460247000001
1220014900,1220001000,630.9460247000001
1220014900,1220010800,10.0
1220014900,1220010100,637.6254421
1220014900,1220008100,637.6254421
1220014900,1220010900,637.6254421
1220014900,1220014900,0.0
1220014900,1220014800,271.9867278
1220014900,1220017900,271.9867278
1220017900,1220014800,10.0
1220017900,1220014500,271.9867278
1220017900,1220012800,271.9867278
1220017900,1220010800,271.9867278
1220017900,1220014900,271.9867278
1220017900,1220017900,0.0
1220017900,1220018600,318.18512020000003
1220017900,1220020400,318.18512020000003
1220017900,1220017800,318.18512020000003
1220043900,1220043900,0.0
1220043900,1220043800,888.8423389000001
1220043800,1220043800,0.0
1220043800,1220043900,888.8423389000001
1210030400,1220035100,10.0
1210030400,1220034400,963.7658643
1210030400,1220036700,963.7658643
1210030400,1220035000,963.7658643
1210030400,1220036100,963.7658643
1210030400,1210030400,0.0
1210030400,1210030200,304.3394533
1210030400,1210030500,304.3394533
1210030200,1210030200,0.0
1210030200,1210029600,680.2140829
1210030200,1210029000,680.2140829
1210030200,1210030300,680.2140829
1210030200,1210030500,10.0
1210030200,1220035100,304.3394533
1210030200,1210030400,304.3394533
1210029000,1210029600,10.0
1210029000,1210029700,361.6120777
1210029000,1210029500,361.6120777
1210029000,1210029000,0.0
1210029000,1210028200,617.0513967
1210029000,1210029100,617.0513967
1210029000,1210030300,10.0
1210029000,1210030200,680.2140829
1210029000,1210030500,680.2140829
1210028200,1210028200,0.0
1210028200,1210027200,242.8093872
1210028200,1210028300,242.8093872
1210028200,1210029100,10.0
1210028200,1210029600,617.0513967
1210028200,1210029000,617.0513967
1210028200,1210030300,617.0513967
1210027200,1210027200,0.0
1210027200,1210026400,405.2930928
1210027200,1210026900,405.2930928
1210027200,1210026200,405.2930928
1210027200,1210027300,405.2930928
1210027200,1210028300,10.0
1210027200,1210028200,242.8093872
1210027200,1210029100,242.8093872
1210026200,1210026400,10.0
1210026200,1210026000,433.03225039999995
1210026200,1210026500,433.03225039999995
1210026200,1210026900,10.0
1210026200,1210026800,256.0154315
1210026200,1210027100,256.0154315
1210026200,1210026200,0.0
1210026200,1210025800,331.7831337
1210026200,1210024800,331.7831337
1210026200,1210025200,331.7831337
1210026200,1210026300,331.7831337
1210026200,1210027300,10.0
1210026200,1210027200,405.2930928
1210026200,1210028300,405.2930928
1210026300,1210025800,10.0
1210026300,1210024500,745.7540647000001
1210026300,1210025900,745.7540647000001
1210026300,1210024800,10.0
1210026300,1210025100,669.4358965
1210026300,1210021800,669.4358965
1210026300,1210024900,669.4358965
1210026300,1210023600,669.4358965
1210026300,1210025200,10.0
1210026300,1210025300,264.1284679
1210026300,1210022400,264.1284679
1210026300,1210026300,0.0
1210026300,1210026400,331.7831337
1210026300,1210026900,331.7831337
1210026300,1210026200,331.7831337
1210026300,1210027300,331.7831337
1210027300,1210026400,10.0
1210027300,1210026000,433.03225039999995
1210027300,1210026500,433.03225039999995
1210027300,1210026900,10.0
1210027300,1210026800,256.0154315
1210027300,1210027100,256.0154315
1210027300,1210026200,10.0
1210027300,1210025800,331.7831337
1210027300,1210024800,331.7831337
1210027300,1210025200,331.7831337
1210027300,1210026300,331.7831337
1210027300,1210027300,0.0
1210027300,1210027200,405.2930928
1210027300,1210028300,405.2930928
1210028300,1210027200,10.0
1210028300,1210026400,405.2930928
1210028300,1210026900,405.2930928
1210028300,1210026200,405.2930928
1210028300,1210027300,405.2930928
1210028300,1210028300,0.0
1210028300,1210028200,242.8093872
1210028300,1210029100,242.8093872
1210029100,1210028200,10.0
1210029100,1210027200,242.8093872
1210029100,1210028300,242.8093872
1210029100,1210029100,0.0
1210029100,1210029600,617.0513967
1210029100,1210029000,617.0513967
1210029100,1210030300,617.0513967
1210030300,1210029600,10.0
1210030300,1210029700,361.6120777
1210030300,1210029500,361.6120777
1210030300,1210029000,10.0
1210030300,1210028200,617.0513967
1210030300,1210029100,617.0513967
1210030300,1210030300,0.0
1210030300,1210030200,680.2140829
1210030300,1210030500,680.2140829
1210030500,1210030200,10.0
1210030500,1210029600,680.2140829
1210030500,1210029000,680.2140829
1210030500,1210030300,680.2140829
1210030500,1210030500,0.0
1210030500,1220035100,304.3394533
1210030500,1210030400,304.3394533
1230008400,1220013300,719.0310901
1230008400,1220010000,719.0310901
1230008400,1220013900,719.0310901
1230008400,1220006600,719.0310901
1230026500,1220031400,291.59209219999997
1230026500,1220031700,291.59209219999997
1230026500,1220032500,291.59209219999997
1230016700,1220028800,380.7755393
1230016700,1220029500,380.7755393
1230016700,1220028400,380.7755393
1230009100,1220020300,597.5671707
1230009100,1220013800,597.5671707
1230009100,1220018900,597.5671707
1230009100,1220017000,597.5671707
1230005900,1220013300,719.0310901
1230005900,1220010000,719.0310901
1230005900,1220013900,719.0310901
1230005900,1220006600,719.0310901
1230009200,1220013300,719.0310901
1230009200,1220010000,719.0310901
1230009200,1220013900,719.0310901
1230009200,1220006600,719.0310901
1230013500,1220020300,597.5671707
1230013500,1220013800,597.5671707
1230013500,1220018900,597.5671707
1230013500,1220017000,597.5671707
1230026600,1220028800,380.7755393
1230026600,1220029500,380.7755393
1230026600,1220028400,380.7755393
1230029600,1220031400,291.59209219999997
1230029600,1220031700,291.59209219999997
1230029600,1220032500,291.59209219999997
1210007500,1210000500,10.0
1210007500,1210001000,1098.860498
1210007500,1210000600,1098.860498
1210007500,1210007500,0.0
1210007500,3201504500,1659.126979
1210007500,1210010100,1659.126979
1210007500,1210007400,1659.126979
1210007400,3201504500,10.0
1210007400,3201504100,117.7874668
1210007400,3201504400,117.7874668
1210007400,1210010100,10.0
1210007400,1210011300,847.0842445000001
1210007400,1210010200,847.0842445000001
1210007400,1210011500,847.0842445000001
1210007400,1210010000,847.0842445000001
1210007400,1210007400,0.0
1210007400,1210000500,1659.126979
1210007400,1210007500,1659.126979
1220029400,1220028800,380.7755393
1220029400,1220029500,380.7755393
1220029400,1220028400,380.7755393
1220028800,1220028800,0.0
1220028800,1220003100,316.23496889999996
1220028800,1220003400,316.23496889999996
1220028800,1220028000,316.23496889999996
1220028800,1220028900,316.23496889999996
1220028800,1220029500,10.0
1220028800,1220028400,10.0
1220028800,1220027000,333.87176760000006
1220028800,1220028500,333.87176760000006
1220028800,1220028700,333.87176760000006
1220028000,1220003100,10.0
1220028000,1220027100,446.5781323
1220028000,1220026400,446.5781323
1220028000,1220002700,446.5781323
1220028000,1220003200,446.5781323
1220028000,1220003400,10.0
1220028000,1220030800,658.3866501
1220028000,1220031500,658.3866501
1220028000,1220003300,658.3866501
1220028000,1220004100,658.3866501
1220028000,1220028000,0.0
1220028000,1220026600,620.7972437000001
1220028000,1220029300,620.7972437000001
1220028000,1220026800,620.7972437000001
1220028000,1220028100,620.7972437000001
1220028000,1220028900,10.0
1220028000,1220028800,316.23496889999996
1220028000,1220029500,316.23496889999996
1220028000,1220028400,316.23496889999996
1220026800,1220026600,10.0
1220026800,1220024800,453.6273206999999
1220026800,1220026700,453.6273206999999
1220026800,1220026500,453.6273206999999
1220026800,1220025400,453.6273206999999
1220026800,1220029300,10.0
1220026800,1220030000,752.5239818
1220026800,1220030900,752.5239818
1220026800,1220029200,752.5239818
1220026800,1220031900,752.5239818
1220026800,1220026800,0.0
1220026800,1220025800,719.9599753
1220026800,1220027700,719.9599753
1220026800,1220026000,719.9599753
1220026800,1220026900,719.9599753
1220026800,1220028100,10.0
1220026800,1220003100,620.7972437000001
1220026800,1220003400,620.7972437000001
1220026800,1220028000,620.7972437000001
1220026800,1220028900,620.7972437000001
1220026000,1220025800,10.0
1220026000,1220023100,470.88455030000006
1220026000,1220025900,470.88455030000006
1220026000,1220025500,470.88455030000006
1220026000,1220023800,470.88455030000006
1220026000,1220027700,10.0
1220026000,1220029000,787.7887166
1220026000,1220030100,787.7887166
1220026000,1220027600,787.7887166
1220026000,1220031100,787.7887166
1220026000,1220026000,0.0
1220026000,1220024600,588.4653007999999
1220026000,1220027500,588.4653007999999
1220026000,1220025200,588.4653007999999
1220026000,1220026100,588.4653007999999
1220026000,1220026900,10.0
1220026000,1220026600,719.9599753
1220026000,1220029300,719.9599753
1220026000,1220026800,719.9599753
1220026000,1220028100,719.9599753
1220025200,1220024600,10.0
1220025200,1220021400,484.8872422
1220025200,1220024700,484.8872422
1220025200,1220023900,484.8872422
1220025200,1220022200,484.8872422
1220025200,1220027500,10.0
1220025200,1220028200,781.7748399000001
1220025200,1220029100,781.7748399000001
1220025200,1220027400,781.7748399000001
1220025200,1220029900,781.7748399000001
1220025200,1220025200,0.0
1220025200,1220022900,553.5876417000001
1220025200,1220026300,553.5876417000001
1220025200,1220024000,553.5876417000001
1220025200,1220025300,553.5876417000001
1220025200,1220026100,10.0
1220025200,1220025800,588.4653007999999
1220025200,1220027700,588.4653007999999
1220025200,1220026000,588.4653007999999
1220025200,1220026900,588.4653007999999
1220024000,1220022900,10.0
1220024000,1220019800,590.2104531
1220024000,1220023000,590.2104531
1220024000,1220022300,590.2104531
1220024000,1220020600,590.2104531
1220024000,1220026300,10.0
1220024000,1220026200,769.2378888999999
1220024000,1220029700,769.2378888999999
1220024000,1220027200,769.2378888999999
1220024000,1220028300,769.2378888999999
1220024000,1220024000,0.0
1220024000,1220023300,549.9987444
1220024000,1220024100,549.9987444
1220024000,1220025300,10.0
1220024000,1220024600,553.5876417000001
1220024000,1220027500,553.5876417000001
1220024000,1220025200,553.5876417000001
1220024000,1220026100,553.5876417000001
1220023300,1220023300,0.0
1220023300,1220025100,317.1169225
1220023300,1220021000,317.1169225
1220023300,1210022200,317.1169225
1220023300,1220023400,317.1169225
1220023300,1220024100,10.0
1220023300,1220022900,549.9987444
1220023300,1220026300,549.9987444
1220023300,1220024000,549.9987444
1220023300,1220025300,549.9987444
1220023400,1220025100,10.0
1220023400,1220027900,776.8557962
1220023400,1220025000,776.8557962
1220023400,1220027300,776.8557962
1220023400,1210025400,776.8557962
1220023400,1220021000,10.0
1220023400,1220021100,586.7685271
1220023400,1220016200,586.7685271
1220023400,1210020000,586.7685271
1220023400,1220019500,586.7685271
1220023400,1210022200,10.0
1220023400,1210020800,333.0368499
1220023400,1210023100,333.0368499
1220023400,1210022300,333.0368499
1220023400,1210021000,333.0368499
1220023400,1220023400,0.0
1220023400,1220023300,317.1169225
1220023400,1220024100,317.1169225
1220024100,1220023300,10.0
1220024100,1220025100,317.1169225
1220024100,1220021000,317.1169225
1220024100,1210022200,317.1169225
1220024100,1220023400,317.1169225
1220024100,1220024100,0.0
1220024100,1220022900,549.9987444
1220024100,1220026300,549.9987444
1220024100,1220024000,549.9987444
1220024100,1220025300,549.9987444
1220025300,1220022900,10.0
1220025300,1220019800,590.2104531
1220025300,1220023000,590.2104531
1220025300,1220022300,590.2104531
1220025300,1220020600,590.2104531
1220025300,1220026300,10.0
1220025300,1220026200,769.2378888999999
1220025300,1220029700,769.2378888999999
1220025300,1220027200,769.2378888999999
1220025300,1220028300,769.2378888999999
1220025300,1220024000,10.0
1220025300,1220023300,549.9987444
1220025300,1220024100,549.9987444
1220025300,1220025300,0.0
1220025300,1220024600,553.5876417000001
1220025300,1220027500,553.5876417000001
1220025300,1220025200,553.5876417000001
1220025300,1220026100,553.5876417000001
1220026100,1220024600,10.0
1220026100,1220021400,484.8872422
1220026100,1220024700,484.8872422
1220026100,1220023900,484.8872422
1220026100,1220022200,484.8872422
1220026100,1220027500,10.0
1220026100,1220028200,781.7748399000001
1220026100,1220029100,781.7748399000001
1220026100,1220027400,781.7748399000001
1220026100,1220029900,781.7748399000001
1220026100,1220025200,10.0
1220026100,1220022900,553.5876417000001
1220026100,1220026300,553.5876417000001
1220026100,1220024000,553.5876417000001
1220026100,1220025300,553.5876417000001
1220026100,1220026100,0.0
1220026100,1220025800,588.4653007999999
1220026100,1220027700,588.4653007999999
1220026100,1220026000,588.4653007999999
1220026100,1220026900,588.4653007999999
1220026900,1220025800,10.0
1220026900,1220023100,470.88455030000006
1220026900,1220025900,470.88455030000006
1220026900,1220025500,470.88455030000006
1220026900,1220023800,470.88455030000006
1220026900,1220027700,10.0
1220026900,1220029000,787.7887166
1220026900,1220030100,787.7887166
1220026900,1220027600,787.7887166
1220026900,1220031100,787.7887166
1220026900,1220026000,10.0
1220026900,1220024600,588.4653007999999
1220026900,1220027500,588.4653007999999
1220026900,1220025200,588.4653007999999
1220026900,1220026100,588.4653007999999
1220026900,1220026900,0.0
1220026900,1220026600,719.9599753
1220026900,1220029300,719.9599753
1220026900,1220026800,719.9599753
1220026900,1220028100,719.9599753
1220028100,1220026600,10.0
1220028100,1220024800,453.6273206999999
1220028100,1220026700,453.6273206999999
1220028100,1220026500,453.6273206999999
1220028100,1220025400,453.6273206999999
1220028100,1220029300,10.0
1220028100,1220030000,752.5239818
1220028100,1220030900,752.5239818
1220028100,1220029200,752.5239818
1220028100,1220031900,752.5239818
1220028100,1220026800,10.0
1220028100,1220025800,719.9599753
1220028100,1220027700,719.9599753
1220028100,1220026000,719.9599753
1220028100,1220026900,719.9599753
1220028100,1220028100,0.0
1220028100,1220003100,620.7972437000001
1220028100,1220003400,620.7972437000001
1220028100,1220028000,620.7972437000001
1220028100,1220028900,620.7972437000001
1220028900,1220003100,10.0
1220028900,1220027100,446.5781323
1220028900,1220026400,446.5781323
1220028900,1220002700,446.5781323
1220028900,1220003200,446.5781323
1220028900,1220003400,10.0
1220028900,1220030800,658.3866501
1220028900,1220031500,658.3866501
1220028900,1220003300,658.3866501
1220028900,1220004100,658.3866501
1220028900,1220028000,10.0
1220028900,1220026600,620.7972437000001
1220028900,1220029300,620.7972437000001
1220028900,1220026800,620.7972437000001
1220028900,1220028100,620.7972437000001
1220028900,1220028900,0.0
1220028900,1220028800,316.23496889999996
1220028900,1220029500,316.23496889999996
1220028900,1220028400,316.23496889999996
1220029500,1220028800,10.0
1220029500,1220003100,316.23496889999996
